,route_or_line,time,gated_entries,temp,precip,preciptype,snow
20730,Green Line,2023-03-25 21:00:00,1037.377,38.4,0.044,rain,0.0
20731,Green Line,2023-03-25 21:30:00,972.767,38.4,0.044,rain,0.0
20732,Green Line,2023-03-25 22:00:00,1014.14,38.4,0.044,rain,0.0
20733,Green Line,2023-03-25 22:30:00,1003.313,38.4,0.044,rain,0.0
20734,Green Line,2023-03-25 23:00:00,933.643,38.4,0.044,rain,0.0
20735,Green Line,2023-03-25 23:30:00,688.07,38.4,0.044,rain,0.0
20736,Green Line,2023-03-26 00:00:00,135.67,48.4,0.03,rain,0.0
20737,Green Line,2023-03-26 00:30:00,45.62,48.4,0.03,rain,0.0
20738,Green Line,2023-03-26 01:00:00,21.77,48.4,0.03,rain,0.0
20739,Green Line,2023-03-26 01:30:00,9.27,48.4,0.03,rain,0.0
20740,Green Line,2023-03-26 02:00:00,10.45,48.4,0.03,rain,0.0
20741,Green Line,2023-03-26 02:30:00,2.0,48.4,0.03,rain,0.0
20742,Green Line,2023-03-26 04:30:00,2.0,48.4,0.03,rain,0.0
20743,Green Line,2023-03-26 05:00:00,24.613,48.4,0.03,rain,0.0
20744,Green Line,2023-03-26 05:30:00,88.397,48.4,0.03,rain,0.0
20745,Green Line,2023-03-26 06:00:00,135.02,48.4,0.03,rain,0.0
20746,Green Line,2023-03-26 06:30:00,177.983,48.4,0.03,rain,0.0
20747,Green Line,2023-03-26 07:00:00,195.38,48.4,0.03,rain,0.0
20748,Green Line,2023-03-26 07:30:00,230.32,48.4,0.03,rain,0.0
20749,Green Line,2023-03-26 08:00:00,301.54,48.4,0.03,rain,0.0
20750,Green Line,2023-03-26 08:30:00,399.657,48.4,0.03,rain,0.0
20751,Green Line,2023-03-26 09:00:00,514.087,48.4,0.03,rain,0.0
20752,Green Line,2023-03-26 09:30:00,728.117,48.4,0.03,rain,0.0
20753,Green Line,2023-03-26 10:00:00,876.687,48.4,0.03,rain,0.0
20754,Green Line,2023-03-26 10:30:00,1097.48,48.4,0.03,rain,0.0
20755,Green Line,2023-03-26 11:00:00,952.39,48.4,0.03,rain,0.0
20756,Green Line,2023-03-26 11:30:00,1135.783,48.4,0.03,rain,0.0
20757,Green Line,2023-03-26 12:00:00,1466.937,48.4,0.03,rain,0.0
20758,Green Line,2023-03-26 12:30:00,1481.007,48.4,0.03,rain,0.0
20759,Green Line,2023-03-26 13:00:00,1511.52,48.4,0.03,rain,0.0
20760,Green Line,2023-03-26 13:30:00,1465.837,48.4,0.03,rain,0.0
20761,Green Line,2023-03-26 14:00:00,1685.553,48.4,0.03,rain,0.0
20762,Green Line,2023-03-26 14:30:00,1658.713,48.4,0.03,rain,0.0
20763,Green Line,2023-03-26 15:00:00,1797.763,48.4,0.03,rain,0.0
20764,Green Line,2023-03-26 15:30:00,1814.767,48.4,0.03,rain,0.0
20765,Green Line,2023-03-26 16:00:00,1883.43,48.4,0.03,rain,0.0
20766,Green Line,2023-03-26 16:30:00,2057.383,48.4,0.03,rain,0.0
20767,Green Line,2023-03-26 17:00:00,2213.323,48.4,0.03,rain,0.0
20768,Green Line,2023-03-26 17:30:00,1868.303,48.4,0.03,rain,0.0
20769,Green Line,2023-03-26 18:00:00,1619.79,48.4,0.03,rain,0.0
20770,Green Line,2023-03-26 18:30:00,1551.95,48.4,0.03,rain,0.0
20771,Green Line,2023-03-26 19:00:00,1315.813,48.4,0.03,rain,0.0
20772,Green Line,2023-03-26 19:30:00,1103.333,48.4,0.03,rain,0.0
20773,Green Line,2023-03-26 20:00:00,1409.79,48.4,0.03,rain,0.0
20774,Green Line,2023-03-26 20:30:00,1148.783,48.4,0.03,rain,0.0
20775,Green Line,2023-03-26 21:00:00,850.743,48.4,0.03,rain,0.0
20776,Green Line,2023-03-26 21:30:00,749.613,48.4,0.03,rain,0.0
20777,Green Line,2023-03-26 22:00:00,710.81,48.4,0.03,rain,0.0
20778,Green Line,2023-03-26 22:30:00,556.39,48.4,0.03,rain,0.0
20779,Green Line,2023-03-26 23:00:00,515.983,48.4,0.03,rain,0.0
20780,Green Line,2023-03-26 23:30:00,288.673,48.4,0.03,rain,0.0
20781,Green Line,2023-03-27 00:00:00,130.34,46.2,0.161,rain,0.0
20782,Green Line,2023-03-27 00:30:00,54.02,46.2,0.161,rain,0.0
20783,Green Line,2023-03-27 01:00:00,25.77,46.2,0.161,rain,0.0
20784,Green Line,2023-03-27 01:30:00,8.47,46.2,0.161,rain,0.0
20785,Green Line,2023-03-27 02:00:00,4.07,46.2,0.161,rain,0.0
20786,Green Line,2023-03-27 03:00:00,0.58,46.2,0.161,rain,0.0
20787,Green Line,2023-03-27 04:30:00,34.827,46.2,0.161,rain,0.0
20788,Green Line,2023-03-27 05:00:00,159.173,46.2,0.161,rain,0.0
20789,Green Line,2023-03-27 05:30:00,258.363,46.2,0.161,rain,0.0
20790,Green Line,2023-03-27 06:00:00,372.143,46.2,0.161,rain,0.0
20791,Green Line,2023-03-27 06:30:00,664.487,46.2,0.161,rain,0.0
20792,Green Line,2023-03-27 07:00:00,1025.523,46.2,0.161,rain,0.0
20793,Green Line,2023-03-27 07:30:00,1213.02,46.2,0.161,rain,0.0
20794,Green Line,2023-03-27 08:00:00,1535.267,46.2,0.161,rain,0.0
20795,Green Line,2023-03-27 08:30:00,1321.28,46.2,0.161,rain,0.0
20796,Green Line,2023-03-27 09:00:00,1037.527,46.2,0.161,rain,0.0
20797,Green Line,2023-03-27 09:30:00,824.86,46.2,0.161,rain,0.0
20798,Green Line,2023-03-27 10:00:00,728.06,46.2,0.161,rain,0.0
20799,Green Line,2023-03-27 10:30:00,715.507,46.2,0.161,rain,0.0
20800,Green Line,2023-03-27 11:00:00,898.923,46.2,0.161,rain,0.0
20801,Green Line,2023-03-27 11:30:00,876.15,46.2,0.161,rain,0.0
20802,Green Line,2023-03-27 12:00:00,891.94,46.2,0.161,rain,0.0
20803,Green Line,2023-03-27 12:30:00,947.193,46.2,0.161,rain,0.0
20804,Green Line,2023-03-27 13:00:00,1002.227,46.2,0.161,rain,0.0
